# High E guitar string sampling at  4096 samples/sec
# time[s], waveform1, waveform2, waveform3, waveform4
4.8413e-01 1.4200e+02 2.1400e+02 -1.1000e+02 1.0000e+01
4.8438e-01 3.1000e+01 3.4000e+02 2.2500e+02 1.0000e+01
4.8462e-01 -2.4300e+02 3.5400e+02 -1.7200e+02 2.0000e+00
4.8486e-01 -2.5400e+02 2.0400e+02 -1.7000e+02 -7.5000e+01
4.8511e-01 -1.7800e+02 3.0000e+00 2.8600e+02 -1.0000e+01
4.8535e-01 -9.2000e+01 -6.9000e+01 8.7000e+01 1.0100e+02
4.8560e-01 -9.4000e+01 1.8000e+01 -3.1000e+01 7.3000e+01
4.8584e-01 -1.1900e+02 9.1000e+01 5.7000e+01 -1.0000e+01
4.8608e-01 1.4000e+02 -1.0700e+02 -8.6000e+01 -4.6000e+01
4.8633e-01 2.6200e+02 -3.5300e+02 1.6000e+01 -7.1000e+01
4.8657e-01 1.8900e+02 -4.5100e+02 6.1000e+01 -1.1300e+02
4.8682e-01 1.4600e+02 -2.2100e+02 -1.1900e+02 -2.0000e+00
4.8706e-01 8.9000e+01 5.2000e+01 -3.1700e+02 1.0200e+02
4.8730e-01 1.5100e+02 2.6800e+02 0.0000e+00 -2.0000e+00
4.8755e-01 -2.6000e+01 3.5600e+02 1.8900e+02 2.6000e+01
4.8779e-01 -2.5800e+02 3.2900e+02 -2.3900e+02 -1.0000e+01
4.8804e-01 -2.2000e+02 1.2500e+02 -2.8000e+01 -6.5000e+01
4.8828e-01 -1.4900e+02 -5.5000e+01 3.2700e+02 3.3000e+01
4.8853e-01 -7.0000e+01 -1.0400e+02 3.7000e+01 1.1200e+02
4.8877e-01 -1.0100e+02 1.2000e+01 2.4000e+01 6.6000e+01
4.8901e-01 -7.2000e+01 4.2000e+01 6.3000e+01 -2.3000e+01
4.8926e-01 2.0500e+02 -1.7300e+02 -7.2000e+01 -5.0000e+01
4.8950e-01 2.4300e+02 -3.9400e+02 6.2000e+01 -9.5000e+01
4.8975e-01 1.6900e+02 -4.1600e+02 3.8000e+01 -1.1800e+02
4.8999e-01 1.0900e+02 -1.5100e+02 -1.7300e+02 3.1000e+01
4.9023e-01 8.6000e+01 1.0800e+02 -2.8000e+02 7.9000e+01
4.9048e-01 1.2300e+02 3.1300e+02 1.0700e+02 -6.0000e+00
4.9072e-01 -1.1600e+02 3.7800e+02 1.0600e+02 3.4000e+01
4.9097e-01 -2.9300e+02 3.2600e+02 -2.7800e+02 -3.1000e+01
4.9121e-01 -2.2000e+02 9.7000e+01 1.0100e+02 -5.9000e+01
4.9146e-01 -1.4400e+02 -6.1000e+01 3.0400e+02 6.7000e+01
4.9170e-01 -7.6000e+01 -7.8000e+01 -1.5000e+01 1.0900e+02
4.9194e-01 -1.1700e+02 4.9000e+01 6.1000e+01 5.5000e+01
4.9219e-01 -2.3000e+01 1.5000e+01 3.2000e+01 -2.2000e+01
4.9243e-01 2.4700e+02 -2.2200e+02 -5.0000e+01 -4.5000e+01
4.9268e-01 2.1100e+02 -4.1800e+02 9.1000e+01 -9.8000e+01
4.9292e-01 1.5400e+02 -3.7000e+02 1.1000e+01 -9.5000e+01
4.9316e-01 9.2000e+01 -8.2000e+01 -2.1400e+02 7.4000e+01
4.9341e-01 1.1400e+02 1.5900e+02 -2.0400e+02 6.4000e+01
4.9365e-01 1.1900e+02 3.3400e+02 1.9100e+02 2.0000e+00
4.9390e-01 -1.5000e+02 3.7100e+02 1.0000e+01 4.0000e+01
4.9414e-01 -2.5600e+02 2.8500e+02 -2.4700e+02 -4.2000e+01
4.9438e-01 -1.7000e+02 3.8000e+01 2.2100e+02 -4.4000e+01
4.9463e-01 -9.6000e+01 -9.7000e+01 2.4400e+02 8.2000e+01
4.9487e-01 -5.7000e+01 -8.1000e+01 -4.2000e+01 9.0000e+01
4.9512e-01 -1.1600e+02 4.9000e+01 8.7000e+01 2.5000e+01
4.9536e-01 2.5000e+01 -4.5000e+01 -4.0000e+00 -4.1000e+01
4.9561e-01 2.4400e+02 -2.7900e+02 -2.2000e+01 -6.4000e+01
4.9585e-01 1.5900e+02 -4.2300e+02 8.8000e+01 -1.1100e+02
4.9609e-01 1.1100e+02 -2.9600e+02 -5.5000e+01 -7.1000e+01
4.9634e-01 5.3000e+01 3.0000e+00 -2.6600e+02 9.4000e+01
4.9658e-01 1.0100e+02 2.2700e+02 -1.2600e+02 3.2000e+01
4.9683e-01 5.3000e+01 3.7000e+02 2.1700e+02 1.5000e+01
4.9707e-01 -2.2000e+02 3.8200e+02 -1.0400e+02 2.9000e+01
4.9731e-01 -2.5700e+02 2.4800e+02 -1.8200e+02 -5.3000e+01
4.9756e-01 -1.6200e+02 4.0000e+00 3.1000e+02 -9.0000e+00
4.9780e-01 -8.5000e+01 -9.2000e+01 1.5500e+02 1.0500e+02
4.9805e-01 -6.2000e+01 -5.8000e+01 -4.5000e+01 8.2000e+01
4.9829e-01 -1.0000e+02 4.1000e+01 9.4000e+01 1.2000e+01
4.9854e-01 1.0300e+02 -1.0400e+02 -4.6000e+01 -3.7000e+01
4.9878e-01 2.6300e+02 -3.3200e+02 7.0000e+00 -6.4000e+01
4.9902e-01 1.6200e+02 -4.3300e+02 6.7000e+01 -1.0900e+02
4.9927e-01 1.3500e+02 -2.3700e+02 -1.2400e+02 -3.2000e+01
4.9951e-01 9.4000e+01 5.1000e+01 -2.9300e+02 9.5000e+01
4.9976e-01 1.5700e+02 2.6700e+02 -3.7000e+01 -2.0000e+00
5.0000e-01 3.1000e+01 3.8000e+02 1.9600e+02 1.4000e+01
5.0024e-01 -2.3100e+02 3.6700e+02 -2.0100e+02 -2.0000e+00
5.0049e-01 -2.1000e+02 1.8700e+02 -7.9000e+01 -7.3000e+01
5.0073e-01 -1.2700e+02 -3.5000e+01 3.4100e+02 1.0000e+01
5.0098e-01 -6.0000e+01 -1.0000e+02 6.2000e+01 1.0100e+02
5.0122e-01 -7.0000e+01 -2.2000e+01 -3.1000e+01 5.8000e+01
5.0146e-01 -9.0000e+01 4.0000e+01 7.0000e+01 -1.6000e+01
5.0171e-01 1.4200e+02 -1.5100e+02 -8.8000e+01 -5.3000e+01
5.0195e-01 2.0200e+02 -3.6500e+02 2.2000e+01 -9.0000e+01
5.0220e-01 9.6000e+01 -4.1200e+02 1.9000e+01 -1.1800e+02
5.0244e-01 7.8000e+01 -1.6700e+02 -1.9300e+02 3.0000e+00
5.0269e-01 6.1000e+01 1.0800e+02 -2.8500e+02 9.0000e+01
5.0293e-01 1.2500e+02 3.1800e+02 4.6000e+01 -5.0000e+00
5.0317e-01 -5.7000e+01 3.9900e+02 1.2100e+02 3.6000e+01
5.0342e-01 -2.6100e+02 3.5100e+02 -2.6500e+02 -3.0000e+00
5.0366e-01 -1.7500e+02 1.2800e+02 4.2000e+01 -5.1000e+01
5.0391e-01 -8.8000e+01 -7.3000e+01 3.3600e+02 6.2000e+01
5.0415e-01 -2.0000e+01 -1.1500e+02 -2.0000e+00 1.1500e+02
5.0439e-01 -4.7000e+01 -1.1000e+01 3.3000e+01 5.5000e+01
5.0464e-01 -2.5000e+01 1.0000e+00 7.8000e+01 -2.5000e+01
5.0488e-01 2.0900e+02 -2.1500e+02 -5.6000e+01 -6.3000e+01
5.0513e-01 1.8700e+02 -3.9400e+02 8.7000e+01 -1.1300e+02
5.0537e-01 9.6000e+01 -3.7800e+02 1.3000e+01 -1.1600e+02
5.0562e-01 7.9000e+01 -1.0300e+02 -2.0300e+02 3.6000e+01
5.0586e-01 9.0000e+01 1.4800e+02 -2.0600e+02 7.0000e+01
5.0610e-01 1.1800e+02 3.4500e+02 1.4800e+02 -6.0000e+00
5.0635e-01 -1.1700e+02 3.9700e+02 5.4000e+01 3.6000e+01
5.0659e-01 -2.6200e+02 3.1700e+02 -2.4200e+02 -3.3000e+01
5.0684e-01 -1.5100e+02 6.6000e+01 1.9400e+02 -4.9000e+01
5.0708e-01 -8.0000e+01 -1.0300e+02 3.0400e+02 7.9000e+01
5.0732e-01 -4.7000e+01 -1.1700e+02 -3.7000e+01 9.4000e+01
5.0757e-01 -9.5000e+01 -1.0000e+00 8.1000e+01 3.1000e+01
5.0781e-01 -1.7000e+01 -4.2000e+01 4.1000e+01 -3.8000e+01
5.0806e-01 1.9900e+02 -2.7300e+02 -4.6000e+01 -6.9000e+01
5.0830e-01 1.1300e+02 -4.2200e+02 8.3000e+01 -1.0800e+02
5.0854e-01 6.1000e+01 -3.4700e+02 -5.7000e+01 -7.8000e+01
5.0879e-01 5.9000e+01 -5.6000e+01 -2.5600e+02 8.8000e+01
5.0903e-01 1.0300e+02 1.7400e+02 -1.4800e+02 6.3000e+01
5.0928e-01 9.1000e+01 3.5100e+02 1.8000e+02 1.9000e+01
5.0952e-01 -1.7000e+02 3.8600e+02 -5.8000e+01 4.6000e+01
5.0977e-01 -2.3200e+02 2.8000e+02 -2.0300e+02 -3.9000e+01
5.1001e-01 -1.0500e+02 1.6000e+01 2.8800e+02 -1.8000e+01
5.1025e-01 -4.0000e+01 -1.1400e+02 2.0900e+02 1.1000e+02
5.1050e-01 -2.3000e+01 -9.8000e+01 -7.1000e+01 9.2000e+01
5.1074e-01 -7.8000e+01 1.3000e+01 1.0100e+02 2.3000e+01
5.1099e-01 4.8000e+01 -8.6000e+01 -1.5000e+01 -3.7000e+01
5.1123e-01 2.1700e+02 -3.0400e+02 -3.6000e+01 -8.0000e+01
5.1147e-01 9.0000e+01 -4.0800e+02 5.5000e+01 -1.2800e+02
5.1172e-01 6.2000e+01 -2.6400e+02 -1.3700e+02 -7.4000e+01
5.1196e-01 6.1000e+01 2.5000e+01 -2.8300e+02 7.9000e+01
5.1221e-01 1.1600e+02 2.4100e+02 -8.0000e+01 1.2000e+01
5.1245e-01 4.5000e+01 3.8800e+02 1.6200e+02 1.4000e+01
5.1270e-01 -2.2200e+02 3.8600e+02 -1.7500e+02 3.0000e+01
5.1294e-01 -2.1000e+02 2.3700e+02 -1.3700e+02 -4.9000e+01
5.1318e-01 -8.3000e+01 -2.2000e+01 3.2700e+02 1.2000e+01
5.1343e-01 -2.7000e+01 -1.2200e+02 1.0100e+02 1.1900e+02
5.1367e-01 -3.3000e+01 -7.7000e+01 -6.1000e+01 7.6000e+01
5.1392e-01 -7.8000e+01 2.0000e+01 1.0400e+02 8.0000e+00
5.1416e-01 9.8000e+01 -1.2600e+02 -5.6000e+01 -4.1000e+01
5.1440e-01 1.9400e+02 -3.2900e+02 4.0000e+00 -9.3000e+01
5.1465e-01 5.4000e+01 -3.8700e+02 3.8000e+01 -1.2400e+02
5.1489e-01 5.6000e+01 -1.8900e+02 -1.7800e+02 -2.7000e+01
5.1514e-01 6.4000e+01 8.2000e+01 -2.5300e+02 9.3000e+01
5.1538e-01 1.2100e+02 2.8100e+02 2.9000e+01 1.0000e+01
5.1562e-01 -1.4000e+01 3.9400e+02 1.5100e+02 4.3000e+01
5.1587e-01 -2.4600e+02 3.6500e+02 -2.0800e+02 2.2000e+01
5.1611e-01 -1.6300e+02 1.7300e+02 2.0000e+01 -4.6000e+01
5.1636e-01 -4.1000e+01 -5.8000e+01 3.7900e+02 4.5000e+01
5.1660e-01 3.0000e+00 -1.1700e+02 5.0000e+01 1.0700e+02
5.1685e-01 -2.1000e+01 -4.0000e+01 1.2000e+01 4.2000e+01
5.1709e-01 -4.4000e+01 2.3000e+01 1.3200e+02 -3.2000e+01
5.1733e-01 1.5300e+02 -1.6200e+02 -4.5000e+01 -7.8000e+01
5.1758e-01 1.7100e+02 -3.4200e+02 7.1000e+01 -1.2700e+02
5.1782e-01 5.1000e+01 -3.5900e+02 1.7000e+01 -1.3300e+02
5.1807e-01 6.9000e+01 -1.2000e+02 -2.1200e+02 4.0000e+00
5.1831e-01 8.0000e+01 1.3700e+02 -2.1500e+02 7.5000e+01
5.1855e-01 1.1600e+02 3.2200e+02 9.7000e+01 -9.0000e+00
5.1880e-01 -7.8000e+01 3.9300e+02 7.0000e+01 4.1000e+01
5.1904e-01 -2.5100e+02 3.3100e+02 -2.4700e+02 -4.0000e+00
5.1929e-01 -1.2200e+02 9.3000e+01 1.2600e+02 -3.8000e+01
5.1953e-01 -3.1000e+01 -1.1600e+02 3.2800e+02 8.7000e+01
5.1978e-01 -9.0000e+00 -1.4200e+02 -4.6000e+01 1.1600e+02
5.2002e-01 -5.7000e+01 -4.7000e+01 3.2000e+01 4.5000e+01
5.2026e-01 -4.4000e+01 -3.5000e+01 6.6000e+01 -2.8000e+01
5.2051e-01 1.6000e+02 -2.4600e+02 -7.7000e+01 -7.0000e+01
5.2075e-01 1.0300e+02 -3.9300e+02 6.9000e+01 -1.2000e+02
5.2100e-01 2.2000e+01 -3.5300e+02 -5.6000e+01 -1.0500e+02
5.2124e-01 5.9000e+01 -8.2000e+01 -2.5500e+02 4.6000e+01
5.2148e-01 9.1000e+01 1.5900e+02 -1.6700e+02 5.8000e+01
5.2173e-01 9.5000e+01 3.4600e+02 1.3300e+02 -4.0000e+00
5.2197e-01 -1.3900e+02 3.8800e+02 -2.7000e+01 4.1000e+01
5.2222e-01 -2.2900e+02 2.9300e+02 -2.2700e+02 -2.4000e+01
5.2246e-01 -7.0000e+01 2.8000e+01 2.3100e+02 -2.4000e+01
5.2271e-01 -5.0000e+00 -1.4200e+02 2.5100e+02 1.1100e+02
5.2295e-01 -3.0000e+00 -1.3900e+02 -7.9000e+01 9.9000e+01
5.2319e-01 -5.7000e+01 -1.8000e+01 8.5000e+01 2.6000e+01
5.2344e-01 8.0000e+00 -4.4000e+01 1.6000e+01 -4.5000e+01
5.2368e-01 1.9100e+02 -2.4400e+02 -6.8000e+01 -1.0300e+02
5.2393e-01 7.6000e+01 -3.5600e+02 6.2000e+01 -1.4300e+02
5.2417e-01 3.7000e+01 -2.6100e+02 -1.2600e+02 -9.4000e+01
5.2441e-01 7.6000e+01 1.5000e+01 -2.7000e+02 6.9000e+01
5.2466e-01 1.0900e+02 2.2100e+02 -9.2000e+01 3.9000e+01
5.2490e-01 5.6000e+01 3.8200e+02 1.4900e+02 2.4000e+01
5.2515e-01 -2.0200e+02 3.9500e+02 -1.1900e+02 5.6000e+01
5.2539e-01 -2.1300e+02 2.5300e+02 -1.5500e+02 -2.4000e+01
5.2563e-01 -5.5000e+01 -3.1000e+01 3.1900e+02 1.3000e+01
5.2588e-01 -1.8000e+01 -1.6300e+02 1.6400e+02 1.3800e+02
5.2612e-01 -3.6000e+01 -1.3500e+02 -7.3000e+01 9.1000e+01
5.2637e-01 -8.7000e+01 -1.8000e+01 1.2600e+02 1.5000e+01
5.2661e-01 2.8000e+01 -9.7000e+01 -1.9000e+01 -4.6000e+01
5.2686e-01 1.6400e+02 -2.9600e+02 -2.0000e+01 -1.1000e+02
5.2710e-01 2.5000e+01 -3.6300e+02 6.1000e+01 -1.3800e+02
5.2734e-01 3.7000e+01 -2.1600e+02 -1.5800e+02 -5.5000e+01
5.2759e-01 8.0000e+01 5.6000e+01 -2.2700e+02 8.6000e+01
5.2783e-01 1.1500e+02 2.5200e+02 1.3000e+01 2.1000e+01
5.2808e-01 1.6000e+01 3.9500e+02 1.5500e+02 3.6000e+01
5.2832e-01 -2.2000e+02 3.8500e+02 -1.6700e+02 3.7000e+01
5.2856e-01 -1.4700e+02 2.1400e+02 -2.8000e+01 -4.2000e+01
5.2881e-01 0.0000e+00 -6.0000e+01 3.7800e+02 3.5000e+01
5.2905e-01 1.4000e+01 -1.5300e+02 8.1000e+01 1.2500e+02
5.2930e-01 -2.7000e+01 -9.3000e+01 -4.0000e+01 6.3000e+01
5.2954e-01 -7.1000e+01 1.1000e+01 1.3400e+02 -1.3000e+01
5.2979e-01 8.9000e+01 -1.1800e+02 -5.8000e+01 -6.5000e+01
5.3003e-01 1.5700e+02 -3.0000e+02 1.8000e+01 -1.2700e+02
5.3027e-01 1.8000e+01 -3.1800e+02 1.2000e+01 -1.3400e+02
5.3052e-01 5.6000e+01 -1.1900e+02 -2.2800e+02 -2.4000e+01
5.3076e-01 9.1000e+01 1.3400e+02 -2.1600e+02 8.3000e+01
5.3101e-01 1.1500e+02 3.1200e+02 5.8000e+01 9.0000e+00
5.3125e-01 -3.8000e+01 4.1300e+02 8.2000e+01 5.1000e+01
5.3149e-01 -2.4000e+02 3.5700e+02 -2.2100e+02 2.6000e+01
5.3174e-01 -1.1000e+02 1.3400e+02 8.2000e+01 -3.1000e+01
5.3198e-01 -1.0000e+00 -1.2600e+02 3.6300e+02 7.9000e+01
5.3223e-01 -2.0000e+01 -1.8500e+02 -6.0000e+00 1.2400e+02
5.3247e-01 -6.6000e+01 -1.0300e+02 1.0000e+01 4.6000e+01
5.3271e-01 -8.4000e+01 -3.4000e+01 1.1900e+02 -2.6000e+01
5.3296e-01 1.1300e+02 -2.0200e+02 -7.1000e+01 -7.8000e+01
5.3320e-01 1.1300e+02 -3.4800e+02 5.9000e+01 -1.3800e+02
5.3345e-01 5.0000e+00 -3.2300e+02 -3.1000e+01 -1.2500e+02
5.3369e-01 7.2000e+01 -7.9000e+01 -2.4700e+02 7.0000e+00
5.3394e-01 1.0600e+02 1.6100e+02 -1.4400e+02 6.0000e+01
5.3418e-01 1.1300e+02 3.3700e+02 1.2600e+02 -4.0000e+00
5.3442e-01 -7.8000e+01 4.1300e+02 2.2000e+01 5.0000e+01
5.3467e-01 -2.1400e+02 3.3000e+02 -2.1700e+02 0.0000e+00
5.3491e-01 -3.9000e+01 7.0000e+01 1.9200e+02 -2.2000e+01
5.3516e-01 2.8000e+01 -1.5100e+02 2.9900e+02 1.0900e+02
5.3540e-01 -9.0000e+00 -1.6400e+02 -8.2000e+01 1.0700e+02
5.3564e-01 -6.8000e+01 -5.8000e+01 3.7000e+01 2.0000e+01
5.3589e-01 -4.4000e+01 -2.9000e+01 4.4000e+01 -4.7000e+01
5.3613e-01 1.4700e+02 -2.1700e+02 -1.0600e+02 -1.0500e+02
5.3638e-01 7.3000e+01 -3.3000e+02 4.5000e+01 -1.4800e+02
5.3662e-01 9.0000e+00 -2.7000e+02 -1.1900e+02 -1.0600e+02
5.3687e-01 8.8000e+01 -9.0000e+00 -2.7600e+02 4.9000e+01
5.3711e-01 1.1000e+02 2.0200e+02 -9.9000e+01 5.0000e+01
5.3735e-01 7.9000e+01 3.6900e+02 1.3400e+02 1.3000e+01
5.3760e-01 -1.4400e+02 4.0200e+02 -6.9000e+01 5.9000e+01
5.3784e-01 -1.8700e+02 2.7200e+02 -1.6400e+02 -8.0000e+00
5.3809e-01 -6.0000e+00 -1.8000e+01 2.9500e+02 8.0000e+00
5.3833e-01 1.4000e+01 -2.0100e+02 2.2400e+02 1.3400e+02
5.3857e-01 -4.7000e+01 -1.8100e+02 -9.3000e+01 9.3000e+01
5.3882e-01 -1.0400e+02 -5.9000e+01 9.6000e+01 4.0000e+00
5.3906e-01 -3.1000e+01 -7.7000e+01 0.0000e+00 -6.2000e+01
5.3931e-01 1.3600e+02 -2.7400e+02 -7.2000e+01 -1.3000e+02
5.3955e-01 2.6000e+01 -3.4400e+02 5.1000e+01 -1.5500e+02
5.3979e-01 2.0000e+01 -2.3200e+02 -1.7300e+02 -7.6000e+01
5.4004e-01 1.0100e+02 3.8000e+01 -2.6200e+02 7.6000e+01
5.4028e-01 1.2200e+02 2.4300e+02 -3.2000e+01 4.0000e+01
5.4053e-01 5.1000e+01 4.0700e+02 1.1900e+02 3.2000e+01
5.4077e-01 -1.6900e+02 4.0700e+02 -1.4700e+02 5.3000e+01
5.4102e-01 -1.2500e+02 2.4400e+02 -7.2000e+01 -2.4000e+01
5.4126e-01 3.5000e+01 -5.8000e+01 3.6600e+02 3.3000e+01
5.4150e-01 3.0000e+00 -1.9000e+02 1.3900e+02 1.3700e+02
5.4175e-01 -6.5000e+01 -1.3500e+02 -6.8000e+01 7.0000e+01
5.4199e-01 -1.0900e+02 -1.5000e+01 1.4100e+02 -1.2000e+01
5.4224e-01 1.3000e+01 -8.5000e+01 -3.6000e+01 -7.0000e+01
5.4248e-01 1.2600e+02 -2.7500e+02 -2.3000e+01 -1.3700e+02
5.4272e-01 -1.2000e+01 -3.1200e+02 3.5000e+01 -1.3600e+02
5.4297e-01 3.1000e+01 -1.6500e+02 -2.0700e+02 -3.4000e+01
5.4321e-01 1.0300e+02 8.9000e+01 -1.9400e+02 9.3000e+01
5.4346e-01 1.1100e+02 2.6600e+02 7.2000e+01 3.4000e+01
5.4370e-01 -1.0000e+00 3.9900e+02 1.2400e+02 5.5000e+01
5.4395e-01 -1.9800e+02 3.7000e+02 -1.5400e+02 4.6000e+01
5.4419e-01 -8.1000e+01 1.6200e+02 7.1000e+01 -2.7000e+01
5.4443e-01 4.4000e+01 -1.4300e+02 4.0500e+02 6.4000e+01
5.4468e-01 -1.9000e+01 -2.2500e+02 6.0000e+01 1.3000e+02
5.4492e-01 -8.7000e+01 -1.4400e+02 -2.1000e+01 4.5000e+01
5.4517e-01 -1.0300e+02 -3.7000e+01 1.4300e+02 -2.9000e+01
5.4541e-01 6.2000e+01 -1.5200e+02 -7.6000e+01 -8.2000e+01
5.4565e-01 1.1100e+02 -3.0200e+02 8.0000e+00 -1.5200e+02
5.4590e-01 -2.1000e+01 -2.9000e+02 -2.2000e+01 -1.3400e+02
5.4614e-01 5.7000e+01 -9.1000e+01 -2.6200e+02 -1.2000e+01
5.4639e-01 1.1200e+02 1.5100e+02 -1.6000e+02 7.6000e+01
5.4663e-01 1.0500e+02 3.2200e+02 9.3000e+01 1.6000e+01
5.4688e-01 -4.6000e+01 4.2800e+02 3.1000e+01 6.7000e+01
5.4712e-01 -1.9200e+02 3.5900e+02 -2.0300e+02 3.7000e+01
5.4736e-01 -3.1000e+01 1.1000e+02 1.4800e+02 -9.0000e+00
5.4761e-01 4.1000e+01 -1.6700e+02 3.3700e+02 1.0600e+02
5.4785e-01 -5.1000e+01 -2.0800e+02 -5.9000e+01 1.1800e+02
5.4810e-01 -1.0900e+02 -1.0000e+02 5.0000e+00 2.6000e+01
5.4834e-01 -9.0000e+01 -2.3000e+01 8.6000e+01 -4.8000e+01
5.4858e-01 9.8000e+01 -1.8500e+02 -1.1800e+02 -1.0900e+02
5.4883e-01 8.1000e+01 -3.0800e+02 2.2000e+01 -1.6100e+02
5.4907e-01 -1.6000e+01 -2.5800e+02 -1.0900e+02 -1.2000e+02
5.4932e-01 9.2000e+01 -3.6000e+01 -2.9200e+02 2.4000e+01
5.4956e-01 1.3400e+02 1.7700e+02 -1.0900e+02 7.1000e+01
5.4980e-01 1.1400e+02 3.4000e+02 1.0800e+02 2.5000e+01
5.5005e-01 -6.9000e+01 4.0700e+02 -4.8000e+01 7.5000e+01
5.5029e-01 -1.4600e+02 2.9900e+02 -1.7600e+02 1.5000e+01
5.5054e-01 3.5000e+01 1.5000e+01 2.6700e+02 0.0000e+00
5.5078e-01 4.2000e+01 -2.1000e+02 2.8000e+02 1.1700e+02
5.5103e-01 -6.5000e+01 -1.8800e+02 -9.6000e+01 8.1000e+01
5.5127e-01 -1.2000e+02 -6.1000e+01 6.0000e+01 -1.9000e+01
5.5151e-01 -7.1000e+01 -2.5000e+01 3.5000e+01 -7.6000e+01
5.5176e-01 1.1000e+02 -2.0500e+02 -1.0700e+02 -1.4000e+02
5.5200e-01 2.7000e+01 -2.9100e+02 4.0000e+01 -1.6000e+02
5.5225e-01 -2.2000e+01 -2.0600e+02 -1.6800e+02 -8.9000e+01
5.5249e-01 8.4000e+01 4.1000e+01 -2.7300e+02 6.4000e+01
5.5273e-01 1.0600e+02 2.3700e+02 -2.7000e+01 6.1000e+01
5.5298e-01 6.6000e+01 3.9700e+02 1.3000e+02 3.9000e+01
5.5322e-01 -1.2100e+02 4.2000e+02 -9.4000e+01 7.5000e+01
5.5347e-01 -1.1600e+02 2.5900e+02 -6.8000e+01 0.0000e+00
5.5371e-01 5.6000e+01 -6.1000e+01 3.7700e+02 2.4000e+01
5.5396e-01 1.5000e+01 -2.4200e+02 2.1800e+02 1.3600e+02
5.5420e-01 -9.1000e+01 -1.8500e+02 -7.9000e+01 6.0000e+01
5.5444e-01 -1.1000e+02 -5.8000e+01 1.3200e+02 -3.4000e+01
5.5469e-01 -1.8000e+01 -8.0000e+01 4.0000e+00 -8.4000e+01
5.5493e-01 1.3400e+02 -2.6200e+02 -5.3000e+01 -1.5100e+02
5.5518e-01 1.4000e+01 -3.0000e+02 4.8000e+01 -1.5000e+02
5.5542e-01 2.6000e+01 -1.8400e+02 -2.1000e+02 -5.7000e+01
5.5566e-01 1.3700e+02 7.0000e+01 -2.1800e+02 8.1000e+01
5.5591e-01 1.3400e+02 2.5300e+02 5.0000e+01 4.4000e+01
5.5615e-01 4.5000e+01 4.0300e+02 1.0700e+02 5.0000e+01
5.5640e-01 -1.3700e+02 3.8700e+02 -1.4900e+02 6.3000e+01
5.5664e-01 -7.1000e+01 1.7600e+02 1.6000e+01 -1.0000e+01
5.5688e-01 5.1000e+01 -1.4100e+02 3.9000e+02 5.5000e+01
5.5713e-01 -5.1000e+01 -2.6100e+02 9.1000e+01 1.3500e+02
5.5737e-01 -1.5000e+02 -1.7600e+02 -8.1000e+01 3.9000e+01
5.5762e-01 -1.4200e+02 -4.5000e+01 1.2500e+02 -4.7000e+01
5.5786e-01 -5.0000e+00 -1.0700e+02 -7.6000e+01 -9.9000e+01
5.5811e-01 9.0000e+01 -2.6900e+02 -4.8000e+01 -1.6900e+02
5.5835e-01 -4.6000e+01 -2.6400e+02 -2.3000e+01 -1.3900e+02
5.5859e-01 3.1000e+01 -1.1300e+02 -2.8100e+02 -1.8000e+01
5.5884e-01 1.3200e+02 1.2400e+02 -1.8400e+02 1.0000e+02
5.5908e-01 1.1700e+02 2.9200e+02 7.1000e+01 5.6000e+01
5.5933e-01 5.0000e+00 4.2300e+02 2.9000e+01 8.9000e+01
5.5957e-01 -1.4300e+02 3.5700e+02 -1.8100e+02 7.0000e+01
5.5981e-01 -1.7000e+01 1.0600e+02 1.3000e+02 1.0000e+00
5.6006e-01 6.0000e+01 -2.0400e+02 3.8300e+02 9.6000e+01
5.6030e-01 -6.7000e+01 -2.5500e+02 -1.0000e+00 1.2200e+02
5.6055e-01 -1.2500e+02 -1.4500e+02 -2.8000e+01 1.1000e+01
5.6079e-01 -8.9000e+01 -3.5000e+01 1.2400e+02 -6.4000e+01
5.6104e-01 7.3000e+01 -1.4100e+02 -1.0700e+02 -1.2000e+02
5.6128e-01 9.1000e+01 -2.7800e+02 -5.0000e+00 -1.8200e+02
5.6152e-01 -3.2000e+01 -2.3400e+02 -7.1000e+01 -1.3000e+02
5.6177e-01 7.8000e+01 -5.2000e+01 -2.8700e+02 1.0000e+01
5.6201e-01 1.4200e+02 1.7400e+02 -9.6000e+01 9.0000e+01
5.6226e-01 1.0400e+02 3.4200e+02 1.1200e+02 4.6000e+01
5.6250e-01 -3.5000e+01 4.4600e+02 -1.8000e+01 9.1000e+01
5.6274e-01 -1.4100e+02 3.4300e+02 -1.5200e+02 4.4000e+01
5.6299e-01 1.2000e+01 5.9000e+01 2.4300e+02 -2.0000e+00
5.6323e-01 1.3000e+01 -2.2200e+02 3.2900e+02 1.1000e+02
5.6348e-01 -1.3400e+02 -2.2500e+02 -8.0000e+01 8.7000e+01
5.6372e-01 -1.5900e+02 -1.0400e+02 2.0000e+01 -1.9000e+01
5.6396e-01 -9.5000e+01 -3.6000e+01 8.8000e+01 -7.4000e+01
5.6421e-01 7.8000e+01 -1.8300e+02 -1.1300e+02 -1.3100e+02
5.6445e-01 3.5000e+01 -2.7500e+02 2.2000e+01 -1.6700e+02
5.6470e-01 -4.4000e+01 -1.9900e+02 -1.3800e+02 -9.7000e+01
5.6494e-01 1.0800e+02 1.3000e+01 -2.7400e+02 5.3000e+01
